Name,Time,Cost,Resource,Image
Royal Champion 24,172800,110000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 25,172800,115000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 26,259200,120000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 27,259200,125000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 28,259200,130000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 29,259200,135000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 30,259200,140000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 31,345600,145000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 32,345600,150000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 33,345600,155000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 34,345600,160000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 35,345600,165000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 36,432000,170000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 37,432000,175000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 38,432000,180000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 39,432000,200000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 40,432000,220000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 41,432000,240000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 42,518400,260000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 43,561600,280000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 44,604800,300000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 45,648000,320000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 46,691200,340000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 47,691200,350000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 48,691200,360000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 49,691200,370000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 50,691200,380000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 51,691200,400000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 52,691200,410000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 53,691200,420000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 54,691200,430000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Royal Champion 55,691200,450000,DE,https://static.wikia.nocookie.net/clashofclans/images/b/b0/Royal_Champion_info.png
Barbarian 2,1800,10000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 3,3600,50000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 4,7200,130000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 5,14400,300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 6,28800,800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 7,43200,1000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 8,86400,1500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 9,129600,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 10,172800,4300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 11,259200,6000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 12,345600,8000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Barbarian 13,1080000,24000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/4e/Barbarian_info.png
Archer 2,3600,20000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 3,7200,80000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 4,10800,200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 5,28800,500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 6,43200,1000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 7,86400,1500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 8,129600,2300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 9,172800,3000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 10,259200,4500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 11,345600,6500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 12,388800,9000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 13,777600,14000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Archer 14,1166400,25000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/29/Archer.png
Giant 2,7200,40000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 3,14400,150000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 4,21600,400000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 5,43200,800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 6,86400,1500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 7,129600,2300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 8,172800,2600000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 9,194400,3400000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 10,259200,5000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 11,345600,7500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 12,432000,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 13,820800,15000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Giant 14,1166400,25000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/3/35/Giant_info.png
Goblin 2,7200,45000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 3,10800,100000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 4,21600,500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 5,43200,700000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 6,86400,1600000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 7,129600,2200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 8,194400,3700000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 9,432000,8000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Goblin 10,1209600,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/f/fa/Goblin_info.png
Wall Breaker 2,10800,80000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 3,14400,200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 4,43200,450000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 5,57600,1000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 6,86400,2400000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 7,129600,2800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 8,216000,3800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 9,259200,5200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 10,432000,6500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 11,475200,9500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 12,518400,11000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 13,864000,15500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Wall Breaker 14,1209600,26000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/7/70/Wall_Breaker_info.png
Balloon 2,14400,100000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 3,21600,400000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 4,64800,720000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 5,86400,1300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 6,259200,2750000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 7,280800,4400000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 8,302400,5000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 9,388800,7000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 10,604800,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 11,734400,14000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 12,950400,17500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Balloon 13,1274400,28000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/2f/Balloon_info.png
Wizard 2,14400,120000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 3,18000,300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 4,43200,600000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 5,64800,1200000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 6,129600,2000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 7,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 8,194400,3100000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 9,216000,4000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 10,302400,5500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 11,475200,10000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 12,604800,11500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 13,907200,16000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Wizard 14,1209600,27000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/1/14/Wizard_info.png
Healer 2,43200,450000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 3,86400,900000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 4,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 5,259200,4000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 6,388800,6000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 7,561600,9500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 8,604800,11000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 9,626400,13000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 10,950400,17000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Healer 11,1296000,28500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/c/ca/Healer_info.png
Dragon 2,64800,1000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 3,129600,2000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 4,172800,3000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 5,259200,3800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 6,345600,4900000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 7,388800,5000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 8,432000,7500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 9,648000,10500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 10,691200,12000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 11,734400,14000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 12,864000,18500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
Dragon 13,1296000,28500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/2/28/Dragon_info.png
P.E.K.K.A. 2,43200,600000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 3,64800,1300000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 4,86400,2000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 5,129600,2100000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 6,172800,2500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 7,259200,4500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 8,302400,5000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 9,345600,5800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 10,475200,10500000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 11,604800,12000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 12,864000,16000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
P.E.K.K.A. 13,1252800,28000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/5/54/P.E.K.K.A_info.png
Baby Dragon 2,86400,2000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/44/Baby_Dragon_info.png
Baby Dragon 3,129600,2000000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/44/Baby_Dragon_info.png
Baby Dragon 4,172800,2800000,Elixir,https://static.wikia.nocookie.net/clashofclans/images/4/44/Baby_Dragon_info.png
